date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2022-06-26,Healthcare,Pharmacist,Cần Thơ,89,41512.19,4.11,Senior,23,"Data Analysis, AI Diagnostics",High,High,73.9,Growing
2022-10-14,Technology,Software Engineer,Ho Chi Minh City,154,16306.39,9.56,Fresher,97,"Machine Learning, Go, CI/CD, TypeScript, SQL, JavaScript, Azure",Medium,High,92.6,Growing
2022-01-07,Retail & E-Commerce,Store Operations Manager,Cần Thơ,75,29045.3,4.8,Senior,55,"Inventory Management, SEM, SQL",High,High,48.9,Growing
2021-10-16,Education,Online Course Instructor,Hải Phòng,53,20194.88,6.56,Senior,64,"Data Analysis, SCORM, Research, STEM Teaching, LMS Administration",Medium,Low,52.1,Stable
2024-02-14,Healthcare,Clinical Researcher,Hải Phòng,130,20003.36,3.88,Junior,14,"Telemedicine, Pharmacology, Radiology",Medium,High,84.1,Growing
2023-11-27,Healthcare,Clinical Researcher,Cần Thơ,111,28099.08,3.66,Junior,7,"HIPAA Compliance, Radiology, Python",Medium,Low,45.4,Stable
2023-02-24,Education,Learning Experience Designer,TP.HCM,79,22853.44,8.55,Senior,86,"STEM Teaching, Learning Analytics, Instructional Design, LMS Administration, Curriculum Development",Medium,Medium,55.6,Growing
2022-12-01,Healthcare,Biomedical Engineer,TP.HCM,101,36856.17,9.11,Senior,25,"AI Diagnostics, Radiology, Medical Coding, Telemedicine, Clinical Research",High,Low,73.7,Growing
2023-04-19,Technology,ML Engineer,Jakarta,156,5987.09,19.14,Fresher,65,"TypeScript, Machine Learning, SQL",Medium,Medium,68.7,Stable
2023-03-03,Finance,Investment Banker,Hanoi,93,61199.58,10.91,Senior,45,"Risk Modeling, FX Trading, AML, Blockchain, Tableau, Basel III",High,Medium,65.7,Stable
2021-11-02,Finance,Risk Manager,Da Nang,81,20269.86,6.92,Fresher,15,"Blockchain, Python, Machine Learning, SQL, AML",High,Medium,48.8,Growing
2022-03-05,Healthcare,Healthcare IT Specialist,Hải Phòng,61,38575.46,6.15,Senior,23,"Clinical Research, Medical Coding, Surgery",High,Medium,59.6,Declining
2023-07-01,Logistics,Last-Mile Delivery Specialist,Cần Thơ,123,25752.8,7.75,Senior,12,"Negotiation, Last-Mile Logistics, Excel, Freight Forwarding",Low,High,37.5,Declining
2022-03-25,Retail & E-Commerce,Customer Success Manager,Bình Dương,89,12620.24,7.95,Fresher,28,"Inventory Management, A/B Testing, Excel",High,High,44.4,Growing
2023-05-06,Healthcare,Telemedicine Physician,Đà Nẵng,110,8367.95,10.81,Fresher,13,"HIPAA Compliance, AI Diagnostics, HL7/FHIR, Pharmacology, Surgery",Low,Low,57.8,Growing
2021-04-15,Finance,Blockchain Developer,Ho Chi Minh City,91,11942.23,14.29,Fresher,15,"Bloomberg Terminal, Machine Learning, AML, Blockchain, Options Pricing, Financial Modelling",High,Medium,62.4,Stable
2022-02-21,Finance,RegTech Specialist,Hanoi,87,6019.33,15.83,Fresher,16,"Solidity, Power BI, Machine Learning, Basel III, Tableau",Medium,High,78.2,Stable
2023-11-22,Logistics,Last-Mile Delivery Specialist,Hà Nội,119,26215.92,5.56,Senior,9,"Negotiation, Customs, Last-Mile Logistics, Freight Forwarding",Medium,Low,63.6,Growing
2023-03-15,Retail & E-Commerce,Customer Success Manager,Đà Nẵng,132,28450.54,8.17,Senior,43,"Tableau, SQL, Facebook Ads, A/B Testing, SEM, Shopify",Medium,High,62.2,Stable
2022-02-23,Technology,Cloud Architect,Manila,132,8660.51,17.89,Fresher,40,"Node.js, GraphQL, Machine Learning",Low,Low,71.3,Growing
2024-01-23,Technology,Product Manager,Manila,190,12926.98,17.85,Fresher,53,"Rust, SQL, TensorFlow, Docker, Redis, Go",Low,High,59.2,Growing
2024-01-17,Healthcare,Hospital Administrator,Cần Thơ,115,39623.22,9.07,Senior,36,"Clinical Research, Data Analysis, Radiology, Pharmacology",Low,Low,47.2,Stable
2022-06-29,Education,EdTech Developer,Hà Nội,57,12179.22,8.16,Junior,30,"LMS Administration, Python, AI Tools, Gamification",Low,Medium,57.7,Stable
2023-07-20,Technology,Security Engineer,Manila,176,18144.74,12.24,Fresher,76,"Spark, Docker, TypeScript, Node.js, Go, JavaScript, Redis",Medium,Medium,91.0,Growing
2023-10-30,Education,Learning Experience Designer,Cần Thơ,69,16380.06,8.12,Junior,89,"Instructional Design, Learning Analytics, Gamification, Articulate 360, LMS Administration",Medium,Low,30.1,Declining
2022-10-15,Technology,Data Analyst,Manila,143,48056.53,19.29,Senior,42,"TensorFlow, Python, Kubernetes, Node.js",High,Medium,81.2,Growing
2023-09-10,Retail & E-Commerce,Category Manager,TP.HCM,145,11311.57,12.26,Fresher,37,"SEM, Supply Chain, Customer Journey, SQL, Excel, SEO",Medium,High,72.9,Growing
2021-07-11,Finance,FinTech Developer,Manila,71,42025.46,12.38,Senior,45,"Power BI, Blockchain, Python, Tableau",Medium,High,64.4,Growing
2022-08-21,Logistics,Customs Officer,Bình Dương,101,6801.03,7.56,Fresher,19,"Cold Chain, Power BI",Medium,Medium,36.0,Growing
2022-03-24,Logistics,Supply Chain Analyst,Hải Phòng,88,13872.39,7.36,Junior,27,"Power BI, SAP WMS, Last-Mile Logistics, Cold Chain, Supply Chain Management",Medium,High,41.3,Growing
2024-05-20,Retail & E-Commerce,Growth Hacker,Bình Dương,160,32597.02,9.57,Senior,28,"A/B Testing, SEM, Facebook Ads",High,Low,65.7,Stable
2023-04-16,Education,Curriculum Designer,Đồng Nai,64,8347.65,5.3,Fresher,52,"Instructional Design, AI Tools",Low,Low,58.7,Stable
2023-03-09,Technology,Backend Developer,Singapore,158,11419.94,6.31,Fresher,55,"CI/CD, MongoDB, React",Low,High,60.1,Stable
2022-11-20,Technology,QA Engineer,Manila,160,13937.21,16.82,Fresher,81,"React, Rust, Machine Learning",Low,Medium,71.5,Stable
2023-04-05,Technology,Full Stack Developer,Da Nang,177,12216.64,11.63,Fresher,45,"Machine Learning, Rust, AWS, MongoDB, Docker, Azure, Python",High,High,85.3,Stable
2022-01-24,Healthcare,Nurse Practitioner,Đồng Nai,80,9398.38,8.13,Fresher,39,"Clinical Research, Telemedicine, Radiology",High,Low,62.7,Stable
2022-03-16,Logistics,Logistics Coordinator,Đồng Nai,97,11129.04,8.46,Junior,18,"Python, Customs, Freight Forwarding",Low,High,57.7,Declining
2021-08-29,Finance,Compliance Officer,Jakarta,68,16772.54,9.09,Junior,28,"SQL, Risk Modeling, Basel III, Blockchain, FX Trading",High,Medium,50.6,Declining
2023-09-13,Healthcare,Hospital Administrator,Bình Dương,105,16961.87,11.55,Junior,34,"Clinical Research, Radiology",High,Low,75.6,Stable
2022-07-13,Retail & E-Commerce,UX Designer,Bình Dương,100,30557.77,8.33,Senior,35,"Email Marketing, Google Analytics, Supply Chain",Low,High,40.1,Declining
2021-06-26,Healthcare,Hospital Administrator,Đồng Nai,84,19179.29,7.96,Junior,22,"Pharmacology, HIPAA Compliance, Surgery, Telemedicine, Data Analysis",Medium,High,56.6,Declining
2022-09-08,Retail & E-Commerce,Growth Hacker,Hà Nội,138,30029.19,12.46,Senior,64,"SEO, Email Marketing",High,Medium,71.0,Declining
2023-04-16,Healthcare,Hospital Administrator,Bình Dương,108,21786.68,4.89,Junior,15,"Data Analysis, Clinical Research",Medium,High,72.8,Growing
2021-08-01,Healthcare,Healthcare IT Specialist,Đồng Nai,82,21773.93,7.83,Junior,8,"Radiology, Clinical Research, Surgery, Data Analysis",Medium,Medium,54.5,Growing
2022-10-08,Finance,Actuary,Ho Chi Minh City,88,14677.74,12.83,Fresher,61,"CFA, Basel III, FX Trading, Power BI",High,High,78.6,Growing
2021-08-08,Finance,Credit Analyst,Ho Chi Minh City,78,53392.45,5.0,Senior,21,"Power BI, Machine Learning, FX Trading, Tableau, SQL, Options Pricing",Medium,Medium,73.1,Growing
2021-01-18,Finance,RegTech Specialist,Jakarta,83,46329.28,15.36,Senior,57,"Risk Modeling, Bloomberg Terminal, Excel, Tableau",Medium,Medium,75.4,Stable
2023-08-27,Education,STEM Teacher,TP.HCM,81,23850.33,2.6,Senior,59,"Curriculum Development, AI Tools, Python",Low,High,71.0,Stable
2024-02-15,Technology,Software Engineer,Manila,190,20618.69,8.24,Junior,93,"React, CI/CD, MongoDB, Node.js, AWS, Python, Azure",High,Medium,77.8,Growing
2022-03-10,Logistics,Warehouse Manager,Cần Thơ,88,12724.85,2.27,Junior,6,"Last-Mile Logistics, Excel, Route Optimization, Negotiation",Low,Low,35.8,Stable
2023-06-11,Technology,Cloud Architect,Hanoi,164,17202.05,14.83,Fresher,88,"React, CI/CD, Spark, Node.js, AWS",High,Medium,64.0,Growing
2023-10-12,Education,Learning Experience Designer,Hải Phòng,79,21486.04,5.98,Senior,65,"Gamification, Articulate 360, Python, Research",Medium,High,45.7,Growing
2022-03-26,Retail & E-Commerce,Category Manager,Đà Nẵng,120,18904.07,12.19,Junior,52,"Customer Journey, Inventory Management, SEM, Google Analytics",Medium,High,62.6,Declining
2022-03-17,Logistics,Fleet Operations Manager,Bình Dương,97,9964.23,5.16,Junior,18,"IoT Tracking, Cold Chain",Medium,Medium,59.2,Stable
2022-01-27,Retail & E-Commerce,Performance Marketing Manager,Đồng Nai,96,6860.83,4.95,Fresher,44,"Shopify, Google Analytics",Medium,High,59.1,Growing
2022-02-26,Healthcare,Biomedical Engineer,Bình Dương,86,22108.06,7.08,Junior,15,"Data Analysis, Patient Care",Low,Low,79.3,Growing
2021-03-25,Finance,Blockchain Developer,Da Nang,84,46968.61,4.37,Senior,22,"Python, CFA, FX Trading, Machine Learning, Bloomberg Terminal, Tableau",High,High,52.3,Growing
2024-05-05,Education,Education Data Analyst,Hà Nội,91,16113.5,3.93,Junior,42,"Learning Analytics, Python, Video Production",Low,High,59.5,Growing
2021-09-15,Finance,Actuary,Jakarta,80,13639.63,12.73,Fresher,17,"Tableau, Power BI, Blockchain, Python, CFA, Basel III",High,High,55.1,Growing
2022-01-01,Technology,Security Engineer,Singapore,117,9588.09,13.73,Fresher,57,"TensorFlow, Rust, Python, GraphQL",High,Medium,76.5,Stable
2021-07-24,Healthcare,Surgeon,Đồng Nai,87,4368.43,11.24,Fresher,28,"Python, Radiology, HL7/FHIR, Medical Coding, Surgery",High,Low,57.3,Growing
2023-02-09,Education,Corporate Trainer,Bình Dương,65,21686.48,3.66,Senior,60,"SCORM, Data Analysis, Video Production, AI Tools, Research",Medium,Medium,43.1,Stable
2023-06-19,Education,Corporate Trainer,Đà Nẵng,66,6373.72,8.93,Fresher,90,"Research, STEM Teaching",Medium,Medium,40.3,Stable
2021-10-09,Finance,Actuary,Ho Chi Minh City,69,18651.47,12.66,Fresher,28,"Financial Modelling, FX Trading, Options Pricing, Solidity",High,Medium,77.5,Declining
2023-09-28,Retail & E-Commerce,Store Operations Manager,Hà Nội,148,27584.41,3.57,Senior,26,"Shopify, Email Marketing, Google Analytics, Excel",Medium,High,42.7,Declining
2023-04-16,Education,Curriculum Designer,Đồng Nai,70,5611.52,5.82,Fresher,35,"Learning Analytics, Curriculum Development, Gamification, Articulate 360, LMS Administration",Medium,Medium,36.4,Growing
2023-02-14,Healthcare,Nurse Practitioner,Bình Dương,94,41895.73,11.62,Senior,2,"SQL, HL7/FHIR",High,High,57.1,Stable
2022-11-17,Technology,Cloud Architect,Bangkok,145,46816.82,11.97,Senior,65,"React, Go, MongoDB, CI/CD, SQL, TypeScript, TensorFlow",High,Low,70.8,Stable
2023-06-30,Technology,Product Manager,Da Nang,171,32394.42,19.69,Junior,83,"GraphQL, Kubernetes, AWS, Azure, Spark",Medium,High,71.2,Declining
2022-01-06,Finance,Investment Banker,Singapore,88,49121.32,12.67,Senior,53,"Options Pricing, Basel III, AML, Financial Modelling",Low,High,56.6,Stable
2022-03-30,Education,E-Learning Developer,Đồng Nai,72,13997.92,7.68,Junior,76,"Curriculum Development, Research, LMS Administration, Learning Analytics",High,Medium,67.1,Declining
2024-04-13,Logistics,Transportation Engineer,Bình Dương,133,5258.82,4.36,Fresher,1,"SAP WMS, Power BI, SQL",Low,Medium,38.3,Stable
2022-10-11,Logistics,Last-Mile Delivery Specialist,Cần Thơ,106,14690.84,7.22,Junior,24,"Python, Excel, Customs, Last-Mile Logistics",Medium,Medium,67.6,Stable
2024-01-15,Technology,ML Engineer,Ho Chi Minh City,177,54742.97,13.98,Senior,46,"Azure, Kubernetes, Docker, Node.js",High,Medium,55.3,Growing
2022-10-11,Technology,QA Engineer,Manila,135,51984.48,5.37,Senior,55,"CI/CD, TypeScript, SQL, AWS, Node.js",Medium,High,78.9,Growing
2021-06-10,Healthcare,Biomedical Engineer,Cần Thơ,88,11012.78,7.29,Fresher,12,"Surgery, Telemedicine",High,Low,65.4,Declining
2024-01-31,Healthcare,Clinical Researcher,Hà Nội,131,40839.26,9.98,Senior,9,"EMR Systems, SQL, Telemedicine, Pharmacology, Patient Care",High,Low,71.5,Growing
2023-03-26,Technology,Product Manager,Hanoi,162,18437.37,19.04,Junior,63,"Spark, Node.js, SQL, Python",High,Medium,94.0,Growing
2022-12-14,Technology,DevOps Engineer,Ho Chi Minh City,124,46632.82,18.63,Senior,52,"Docker, Azure, React",Low,Medium,93.3,Growing
2023-03-19,Logistics,Fleet Operations Manager,Đồng Nai,114,12293.42,7.94,Junior,13,"Route Optimization, ERP Systems, Last-Mile Logistics, SAP WMS",Medium,Medium,69.7,Stable
2022-02-22,Retail & E-Commerce,Customer Success Manager,Bình Dương,97,28368.07,3.86,Senior,55,"SQL, Facebook Ads, SEO, A/B Testing, Supply Chain",Low,Medium,70.7,Growing
2024-05-23,Education,Academic Researcher,Đà Nẵng,79,13020.33,4.19,Junior,86,"AI Tools, Python",Medium,High,57.4,Stable
2023-03-02,Technology,Backend Developer,Ho Chi Minh City,159,28623.57,10.19,Junior,53,"JavaScript, Python, Go, Azure, Docker, TensorFlow, TypeScript",Medium,High,80.2,Growing
2023-07-14,Healthcare,Pharmacist,Cần Thơ,119,11444.33,9.74,Fresher,30,"Radiology, Clinical Research, Patient Care, HIPAA Compliance, HL7/FHIR",High,Medium,52.1,Growing
2022-07-15,Technology,Full Stack Developer,Singapore,141,30062.22,12.67,Junior,97,"Go, GraphQL, TypeScript",High,Medium,95.8,Growing
2022-05-30,Education,Curriculum Designer,Cần Thơ,80,20827.49,5.87,Senior,57,"Python, Learning Analytics, Curriculum Development",Low,Medium,62.1,Declining
2022-08-16,Technology,Full Stack Developer,Ho Chi Minh City,121,9983.21,8.86,Fresher,84,"SQL, Node.js, Kubernetes, MongoDB",High,Medium,78.3,Stable
2022-12-26,Technology,DevOps Engineer,Bangkok,123,51342.89,12.1,Senior,93,"SQL, JavaScript, Docker, TypeScript, Node.js, MongoDB, Kubernetes",High,High,62.1,Stable
2023-11-10,Retail & E-Commerce,Merchandising Analyst,Cần Thơ,150,33321.39,11.91,Senior,44,"Tableau, Shopify, Excel, A/B Testing, Customer Journey",High,Medium,43.7,Stable
2022-07-06,Finance,Credit Analyst,Jakarta,83,56751.65,11.15,Senior,54,"Risk Modeling, Options Pricing, AML, Basel III, Tableau, Excel",Medium,High,44.1,Stable
2024-04-22,Technology,Backend Developer,Ho Chi Minh City,191,18685.5,15.68,Fresher,95,"CI/CD, TensorFlow, Machine Learning, JavaScript",Medium,Low,91.9,Stable
2023-02-18,Healthcare,Hospital Administrator,Bình Dương,99,20865.48,11.79,Junior,35,"AI Diagnostics, Radiology, EMR Systems, Python, Surgery",Low,Low,53.1,Growing
2021-10-22,Healthcare,Hospital Administrator,Đồng Nai,82,39258.23,7.84,Senior,2,"HIPAA Compliance, AI Diagnostics",Low,Medium,70.5,Growing
2023-04-28,Logistics,Logistics Coordinator,TP.HCM,139,27196.21,4.4,Senior,10,"SQL, Cold Chain, SAP WMS, Python",Medium,High,55.3,Stable
2023-06-18,Technology,QA Engineer,Manila,162,21978.08,6.08,Junior,41,"GraphQL, Rust, Machine Learning",High,Medium,91.2,Declining
2021-04-25,Finance,Financial Analyst,Ho Chi Minh City,86,26159.75,12.3,Junior,21,"Bloomberg Terminal, CFA, Financial Modelling",High,High,52.3,Growing
2022-10-14,Technology,ML Engineer,Bangkok,128,27253.81,19.18,Junior,48,"AWS, React, Azure, Spark, Redis, Kubernetes, Machine Learning",Medium,High,66.4,Stable
2023-07-24,Education,Education Data Analyst,TP.HCM,84,14147.28,5.94,Junior,71,"AI Tools, STEM Teaching, Learning Analytics, Python, SCORM",High,Medium,40.0,Stable
2024-02-06,Technology,Cloud Architect,Bangkok,181,16996.45,19.56,Fresher,83,"Kubernetes, TypeScript, React, Node.js, Rust, JavaScript",High,Medium,71.4,Declining
2024-02-26,Logistics,Last-Mile Delivery Specialist,TP.HCM,118,6133.49,5.01,Fresher,30,"IoT Tracking, Excel",Medium,High,53.3,Declining
2023-12-20,Healthcare,Pharmacist,Bình Dương,102,43898.51,11.4,Senior,36,"Data Analysis, SQL",High,Low,54.0,Stable
2021-03-28,Finance,FinTech Developer,Singapore,70,30628.05,6.73,Junior,55,"SQL, Basel III, Power BI, Solidity, Machine Learning, CFA",High,Medium,58.0,Stable
2021-10-02,Education,Curriculum Designer,Hà Nội,56,18622.08,4.67,Senior,73,"Gamification, SCORM, Curriculum Development, LMS Administration",Medium,Medium,33.8,Stable
2022-03-10,Healthcare,Clinical Researcher,Bình Dương,89,16390.1,9.89,Junior,32,"SQL, Telemedicine",Medium,High,74.7,Growing
2023-07-29,Technology,Data Analyst,Bangkok,177,53888.49,8.38,Senior,58,"React, GraphQL, TypeScript, TensorFlow, Node.js",High,High,89.1,Growing
2023-01-30,Healthcare,General Practitioner,Đồng Nai,112,10307.42,7.14,Fresher,26,"Clinical Research, Radiology, Telemedicine",High,Medium,84.6,Declining
2021-12-08,Healthcare,Nurse Practitioner,Hà Nội,93,32822.39,11.01,Senior,16,"EMR Systems, Data Analysis, HL7/FHIR, Python, AI Diagnostics",Low,Medium,68.8,Growing
2022-12-16,Retail & E-Commerce,Merchandising Analyst,Cần Thơ,114,19090.53,8.74,Junior,23,"Excel, Supply Chain, Customer Journey, CRM, Inventory Management",High,Medium,77.3,Growing
2023-07-11,Technology,Backend Developer,Ho Chi Minh City,166,26116.68,17.75,Junior,40,"Spark, Redis, React",High,Medium,81.4,Growing
2023-07-07,Retail & E-Commerce,Store Operations Manager,Hải Phòng,147,6103.74,8.29,Fresher,62,"Python, SEM, Shopify",Medium,High,68.6,Stable
2023-04-26,Technology,Frontend Developer,Manila,161,11624.39,9.12,Fresher,100,"CI/CD, Spark, SQL, Rust, Azure, MongoDB, Kubernetes",High,High,93.1,Stable
2023-10-27,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,138,34037.27,9.28,Senior,35,"A/B Testing, SQL",Medium,High,57.6,Stable
2022-10-19,Logistics,Freight Broker,Đồng Nai,98,7957.4,5.05,Fresher,24,"SQL, Python, Excel, ERP Systems",Medium,Low,41.6,Growing
2023-07-18,Healthcare,Healthcare IT Specialist,Đà Nẵng,129,44738.62,7.27,Senior,28,"Data Analysis, EMR Systems",Medium,Low,78.6,Declining
2023-02-16,Logistics,3PL Account Manager,Bình Dương,96,25968.27,6.36,Senior,16,"Last-Mile Logistics, Freight Forwarding, Excel, ERP Systems, Cold Chain",Medium,Medium,49.5,Growing
2022-09-19,Retail & E-Commerce,UX Designer,Hải Phòng,116,22377.14,4.71,Junior,39,"Python, Supply Chain, SEM, Tableau, Customer Journey",High,High,67.8,Growing
2024-02-11,Healthcare,Hospital Administrator,Bình Dương,120,13487.93,4.78,Fresher,29,"Patient Care, Clinical Research, HL7/FHIR, Surgery",High,Low,80.8,Growing
2022-05-02,Retail & E-Commerce,UX Designer,Cần Thơ,134,7848.14,5.93,Fresher,55,"Facebook Ads, Email Marketing, Customer Journey, Inventory Management, SEO",High,Low,55.4,Declining
2024-06-02,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,178,11685.56,9.87,Fresher,41,"SEO, Supply Chain, Tableau, Shopify, Google Analytics",High,High,67.3,Growing
2021-12-30,Education,School Principal,Đà Nẵng,69,6574.76,3.92,Fresher,67,"SCORM, Instructional Design, Articulate 360",Medium,Medium,61.0,Growing
2022-11-16,Technology,Cloud Architect,Singapore,164,46512.42,11.71,Senior,88,"Spark, GraphQL, MongoDB",High,High,87.2,Growing
2023-10-03,Technology,Security Engineer,Jakarta,182,44673.89,16.74,Senior,99,"Machine Learning, React, AWS, Node.js",High,High,89.2,Growing
2021-04-28,Finance,Financial Analyst,Da Nang,75,60034.5,15.99,Senior,40,"Financial Modelling, SQL, FX Trading, Bloomberg Terminal, Excel, Solidity",High,Medium,47.0,Stable
2023-11-28,Technology,Security Engineer,Hanoi,181,20305.91,7.63,Junior,54,"AWS, SQL, Machine Learning, TensorFlow, Docker",Medium,Low,89.9,Stable
2023-01-18,Finance,FinTech Developer,Bangkok,93,56268.76,7.77,Senior,62,"Machine Learning, Python, Basel III, FX Trading, SQL, Blockchain",High,Low,60.8,Growing
2024-05-20,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,152,8494.81,7.85,Fresher,28,"Tableau, Customer Journey, SEM, Supply Chain, SQL",High,Low,49.0,Stable
2022-12-21,Retail & E-Commerce,CRM Specialist,Đà Nẵng,120,16924.37,6.52,Junior,46,"CRM, SEO",Medium,High,78.0,Growing
2021-12-25,Education,Academic Researcher,Đà Nẵng,78,5379.18,5.57,Fresher,68,"Python, LMS Administration",Medium,Medium,58.6,Stable
2023-09-11,Finance,Credit Analyst,Hanoi,100,59344.29,10.65,Senior,54,"AML, CFA, Tableau, Machine Learning",Medium,High,66.4,Growing
2023-11-13,Retail & E-Commerce,Category Manager,Đồng Nai,165,12425.39,10.11,Junior,56,"Shopify, SEO, Tableau, Customer Journey, Inventory Management, CRM",Low,High,75.0,Growing
2023-06-07,Finance,Quantitative Analyst,Bangkok,93,6523.4,8.52,Fresher,51,"Power BI, Blockchain, Python",Medium,High,63.1,Declining
2023-03-10,Retail & E-Commerce,Merchandising Analyst,Đồng Nai,124,30024.53,12.97,Senior,30,"CRM, SEO, Inventory Management, Tableau, Python, Google Analytics",Medium,Low,49.6,Growing
2022-10-18,Healthcare,Surgeon,Đồng Nai,90,37356.51,4.49,Senior,14,"EMR Systems, HIPAA Compliance, SQL, Data Analysis, Surgery",Medium,Medium,71.3,Stable
2023-11-16,Education,Curriculum Designer,Hà Nội,91,18308.06,4.99,Senior,65,"Research, Instructional Design, LMS Administration, Gamification, Python",Medium,Low,32.6,Stable
2022-09-16,Healthcare,Healthcare IT Specialist,Bình Dương,92,22849.47,4.86,Junior,25,"Data Analysis, Patient Care, AI Diagnostics",Medium,Medium,57.5,Growing
2022-09-06,Logistics,Warehouse Manager,Đà Nẵng,100,25024.11,8.62,Senior,6,"Excel, Route Optimization, ERP Systems, Cold Chain",Medium,High,44.7,Stable
2022-11-30,Education,EdTech Developer,Đà Nẵng,80,12312.74,3.89,Junior,68,"STEM Teaching, Gamification",Low,Medium,56.5,Stable
2023-09-04,Technology,Frontend Developer,Jakarta,161,50489.72,13.79,Senior,64,"SQL, Machine Learning, Rust",High,Medium,72.6,Growing
2022-03-17,Logistics,Freight Broker,Cần Thơ,104,7506.31,6.2,Fresher,21,"ERP Systems, Customs",Medium,High,59.7,Growing
2023-04-28,Healthcare,Nurse Practitioner,TP.HCM,110,42200.58,7.23,Senior,6,"SQL, Clinical Research, Patient Care",Medium,Low,56.6,Growing
2022-11-24,Technology,Frontend Developer,Manila,145,41798.12,7.26,Senior,44,"MongoDB, SQL, Spark, Docker, Go, CI/CD, Machine Learning",High,High,57.0,Growing
2023-01-19,Finance,Actuary,Manila,100,23202.85,5.54,Fresher,52,"Options Pricing, Excel, Risk Modeling, CFA, Machine Learning",Medium,Medium,41.4,Stable
2023-01-12,Logistics,Supply Chain Analyst,TP.HCM,109,26902.87,4.07,Senior,16,"Supply Chain Management, SQL, Power BI",Low,Medium,53.3,Declining
2022-08-20,Logistics,Supply Chain Analyst,Bình Dương,98,15722.7,5.8,Junior,20,"SQL, Customs, Last-Mile Logistics, Freight Forwarding",Medium,Low,62.2,Stable
2022-11-08,Retail & E-Commerce,Store Operations Manager,Cần Thơ,157,34080.65,6.27,Senior,55,"A/B Testing, Supply Chain, SEO, SEM, Google Analytics, Shopify",Medium,Low,53.7,Growing
2022-07-18,Education,Curriculum Designer,Bình Dương,81,7470.24,8.87,Fresher,83,"Gamification, Video Production, Research",Low,Low,33.2,Growing
2022-02-02,Retail & E-Commerce,Data Analyst - Retail,Hà Nội,106,15161.28,7.4,Junior,60,"Excel, CRM, SEO, Shopify, Google Analytics, Facebook Ads",High,Low,71.9,Declining
2023-05-23,Finance,Financial Analyst,Da Nang,91,51165.61,13.83,Senior,34,"Financial Modelling, Solidity, Options Pricing",Medium,Medium,49.6,Stable
2022-06-19,Healthcare,Medical Data Analyst,Cần Thơ,83,16336.68,9.45,Fresher,39,"Python, HIPAA Compliance, AI Diagnostics, Patient Care, Radiology",High,Low,64.1,Growing
2023-05-15,Retail & E-Commerce,E-Commerce Manager,Cần Thơ,131,29017.49,10.22,Senior,46,"CRM, Email Marketing",High,Medium,41.4,Declining
2022-11-06,Logistics,Supply Chain Analyst,Đồng Nai,85,13697.17,5.01,Junior,23,"Freight Forwarding, Power BI",High,Medium,42.8,Stable
2023-12-16,Logistics,Supply Chain Analyst,Hà Nội,129,28218.98,5.02,Senior,9,"Python, Freight Forwarding, Negotiation, Last-Mile Logistics",Medium,High,44.2,Stable
2022-11-12,Finance,Portfolio Manager,Ho Chi Minh City,98,31790.95,10.89,Junior,57,"Solidity, Bloomberg Terminal, FX Trading, Excel, Blockchain",High,Medium,47.5,Stable
2021-10-13,Finance,Compliance Officer,Bangkok,77,59570.1,15.81,Senior,42,"Options Pricing, Excel, Financial Modelling, Python, SQL",Medium,High,66.9,Stable
2023-02-28,Finance,Blockchain Developer,Jakarta,85,49159.4,10.38,Senior,62,"Python, Solidity, Options Pricing, AML, Blockchain, Bloomberg Terminal",Medium,Medium,41.6,Stable
2023-01-20,Technology,Backend Developer,Jakarta,133,47106.37,8.01,Senior,74,"JavaScript, Spark, React, Python, GraphQL, Go, MongoDB",Medium,Medium,63.0,Growing
2024-04-01,Logistics,3PL Account Manager,Đà Nẵng,127,14668.23,7.52,Junior,28,"ERP Systems, Freight Forwarding",Low,Medium,50.7,Stable
2023-10-04,Technology,ML Engineer,Bangkok,192,16629.2,15.66,Fresher,93,"Python, JavaScript, Go, TensorFlow",High,Medium,85.7,Stable
2022-01-09,Technology,Data Analyst,Manila,117,49721.18,5.93,Senior,83,"JavaScript, AWS, Redis, Spark",Medium,Low,90.4,Growing
2022-12-16,Retail & E-Commerce,Customer Success Manager,Hải Phòng,124,26822.96,11.59,Senior,33,"Tableau, CRM, A/B Testing, Supply Chain, Excel, Shopify",Medium,High,74.8,Stable
2022-01-27,Finance,Risk Manager,Ho Chi Minh City,65,14022.74,12.51,Fresher,46,"SQL, Solidity, Options Pricing, Tableau, Risk Modeling",Medium,High,48.3,Stable
2022-06-05,Logistics,Freight Broker,Bình Dương,100,6573.79,8.48,Fresher,27,"Negotiation, Last-Mile Logistics",High,Low,50.7,Stable
2023-05-06,Retail & E-Commerce,E-Commerce Manager,TP.HCM,147,33719.19,11.95,Senior,42,"Google Analytics, Email Marketing, Facebook Ads, Shopify, SEM, Python",High,Medium,55.9,Growing
2023-04-17,Logistics,Last-Mile Delivery Specialist,Cần Thơ,109,25763.25,9.52,Senior,9,"Route Optimization, Cold Chain, Python, Customs, Power BI",Low,High,47.3,Stable
