date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2022-08-04,Education,STEM Teacher,Đồng Nai,73,12933.3,6.61,Junior,83,"Learning Analytics, STEM Teaching, Gamification, Data Analysis, SCORM",Medium,Low,46.3,Growing
2022-08-05,Education,Corporate Trainer,TP.HCM,75,6851.04,7.42,Fresher,50,"Learning Analytics, AI Tools",Low,Low,73.5,Declining
2022-08-08,Education,E-Learning Developer,TP.HCM,80,14579.99,2.96,Junior,56,"Gamification, Python",Low,High,66.0,Growing
2022-08-09,Education,STEM Teacher,Hà Nội,71,15443.45,8.38,Junior,60,"Learning Analytics, Gamification",Medium,High,35.0,Declining
2022-08-09,Education,E-Learning Developer,Đồng Nai,88,20913.72,5.57,Senior,30,"Curriculum Development, LMS Administration, Instructional Design, Video Production, SCORM",Low,Low,62.6,Stable
2022-08-12,Education,Curriculum Designer,Đà Nẵng,79,8796.93,7.81,Fresher,70,"Gamification, Articulate 360",Low,Low,71.5,Growing
2022-08-13,Education,Corporate Trainer,Hà Nội,82,4899.77,2.58,Fresher,84,"STEM Teaching, LMS Administration, SCORM, Curriculum Development",Low,Low,62.4,Growing
2022-08-14,Education,Learning Experience Designer,Đà Nẵng,63,21875.05,7.32,Senior,50,"LMS Administration, STEM Teaching",High,Medium,62.1,Stable
2022-08-14,Education,E-Learning Developer,TP.HCM,72,11087.26,5.77,Junior,46,"Gamification, Python, LMS Administration, Instructional Design",Medium,Low,59.9,Growing
2022-08-15,Education,School Principal,Đồng Nai,74,6786.18,6.27,Fresher,77,"Instructional Design, AI Tools, Research, SCORM, Learning Analytics",High,Medium,36.4,Growing
2022-08-24,Education,Corporate Trainer,Hải Phòng,75,15145.25,4.23,Junior,57,"Learning Analytics, Python, Research",Medium,Medium,52.9,Stable
2022-08-26,Education,EdTech Developer,TP.HCM,76,12209.96,7.57,Junior,44,"Video Production, LMS Administration, AI Tools",High,Medium,36.3,Growing
2022-08-26,Education,Academic Researcher,Cần Thơ,67,22901.15,2.25,Senior,36,"AI Tools, Data Analysis",Low,High,32.1,Stable
2022-08-26,Education,STEM Teacher,Đồng Nai,84,11134.18,8.93,Junior,60,"SCORM, Learning Analytics",Low,High,30.9,Stable
2022-08-28,Education,Curriculum Designer,Đồng Nai,81,12232.27,8.86,Junior,77,"Video Production, Learning Analytics, STEM Teaching",Medium,Low,36.7,Growing
2022-08-28,Education,EdTech Developer,TP.HCM,71,14777.89,5.47,Junior,31,"Curriculum Development, Learning Analytics, AI Tools, LMS Administration, SCORM",Low,High,47.6,Growing
2022-08-29,Education,Student Success Manager,Cần Thơ,86,20721.88,7.44,Senior,84,"AI Tools, LMS Administration, SCORM, Data Analysis",Medium,High,50.8,Growing
2022-08-30,Education,Education Data Analyst,Đồng Nai,72,4271.34,2.76,Fresher,46,"Instructional Design, AI Tools, Data Analysis",Low,High,50.9,Stable
2022-08-30,Education,E-Learning Developer,Đà Nẵng,70,5081.57,6.73,Fresher,41,"SCORM, Learning Analytics, STEM Teaching, Video Production",Medium,High,49.6,Stable
2022-09-03,Education,Online Course Instructor,TP.HCM,73,11090.43,2.18,Junior,87,"Curriculum Development, SCORM, Gamification, LMS Administration",Low,High,54.5,Growing
2022-09-06,Education,STEM Teacher,Hải Phòng,68,22387.99,5.56,Senior,42,"AI Tools, STEM Teaching, Gamification",Low,Low,74.0,Growing
2022-09-06,Education,STEM Teacher,Hải Phòng,75,8423.02,8.39,Fresher,43,"STEM Teaching, AI Tools, Python",Low,Low,70.8,Stable
2022-09-08,Education,Student Success Manager,Hải Phòng,68,21989.84,6.27,Senior,63,"Learning Analytics, LMS Administration, Python, AI Tools",Medium,High,46.0,Stable
2022-09-12,Education,Curriculum Designer,Đồng Nai,65,23422.12,7.61,Senior,60,"Instructional Design, Python",Low,High,42.6,Stable
2022-09-13,Education,Learning Experience Designer,Cần Thơ,65,18885.13,3.72,Senior,71,"Python, STEM Teaching, Video Production",Medium,Low,42.5,Growing
2022-09-13,Education,E-Learning Developer,Hải Phòng,70,10399.2,7.07,Junior,34,"Research, Gamification",Low,Low,36.0,Stable
2022-09-17,Education,EdTech Developer,Hà Nội,76,4393.26,5.06,Fresher,32,"Instructional Design, Learning Analytics",Medium,Medium,37.4,Growing
2022-09-19,Education,Academic Researcher,Đồng Nai,67,22733.48,2.99,Senior,37,"Python, Instructional Design, Gamification, STEM Teaching",Low,Low,38.5,Growing
2022-09-27,Education,Online Course Instructor,Cần Thơ,81,5677.83,7.67,Fresher,55,"Learning Analytics, Video Production, SCORM, Curriculum Development, Gamification",High,High,74.2,Stable
2022-09-27,Education,Education Data Analyst,Đồng Nai,69,7930.98,7.19,Fresher,76,"Video Production, Gamification, Articulate 360, Learning Analytics",Low,Medium,74.5,Stable
2022-09-28,Education,STEM Teacher,TP.HCM,84,24567.29,3.59,Senior,41,"Python, STEM Teaching",Low,Medium,38.2,Stable
2022-09-28,Education,Academic Researcher,Bình Dương,70,7253.63,6.82,Fresher,45,"Learning Analytics, AI Tools",Medium,Medium,32.6,Declining
2022-09-29,Education,STEM Teacher,Bình Dương,62,13151.55,8.17,Junior,68,"Data Analysis, Learning Analytics",High,Medium,48.0,Stable
2022-09-30,Education,Education Data Analyst,Đồng Nai,72,4766.17,6.45,Fresher,38,"Learning Analytics, AI Tools, Gamification",Medium,High,44.2,Stable
2022-10-02,Education,Curriculum Designer,Hải Phòng,72,6869.8,2.05,Fresher,69,"AI Tools, Gamification",Medium,Low,38.2,Stable
2022-10-05,Education,Academic Researcher,Bình Dương,72,22676.86,8.79,Senior,37,"Articulate 360, Instructional Design, SCORM",High,High,34.8,Growing
2022-10-06,Education,Learning Experience Designer,TP.HCM,82,13086.01,4.19,Junior,56,"AI Tools, Python, Instructional Design",Low,High,53.5,Growing
2022-10-07,Education,Academic Researcher,Đà Nẵng,78,14316.72,6.2,Junior,74,"Video Production, Learning Analytics, Instructional Design",Medium,Medium,63.0,Growing
2022-10-11,Education,Student Success Manager,Cần Thơ,84,19074.89,8.84,Senior,52,"Curriculum Development, Video Production, SCORM, Gamification",Low,High,72.1,Stable
2022-10-13,Education,Learning Experience Designer,Đà Nẵng,87,27060.46,6.8,Senior,86,"Articulate 360, Video Production, Python, Gamification",Low,High,48.4,Stable
2022-10-14,Education,EdTech Developer,Hà Nội,73,19904.2,8.01,Senior,74,"Gamification, LMS Administration",Medium,Medium,57.5,Stable
2022-10-16,Education,Corporate Trainer,Hà Nội,89,18948.29,7.48,Senior,86,"Research, SCORM, Python, LMS Administration",Low,Low,67.2,Declining
2022-10-16,Education,Education Data Analyst,Hải Phòng,65,11898.89,2.79,Junior,64,"SCORM, Research, STEM Teaching, AI Tools",Low,Medium,50.2,Growing
2022-10-17,Education,Academic Researcher,Hà Nội,61,10980.35,5.19,Junior,90,"Gamification, Instructional Design, Data Analysis, LMS Administration",Medium,Medium,73.3,Declining
2022-10-20,Education,STEM Teacher,Bình Dương,67,22523.29,4.01,Senior,33,"STEM Teaching, Gamification, SCORM",Low,Low,51.7,Declining
2022-10-22,Education,E-Learning Developer,Bình Dương,77,22728.33,3.05,Senior,64,"AI Tools, LMS Administration, Instructional Design, Research, SCORM",Medium,Medium,70.8,Declining
2022-10-23,Education,STEM Teacher,Bình Dương,83,12361.25,7.57,Junior,69,"Data Analysis, Learning Analytics, Video Production",Low,Medium,66.4,Declining
2022-10-23,Education,E-Learning Developer,TP.HCM,77,11903.89,5.79,Junior,85,"Learning Analytics, Curriculum Development, Video Production, Python, Gamification",High,High,35.0,Stable
2022-10-26,Education,School Principal,Hải Phòng,66,23653.14,7.56,Senior,52,"Gamification, Research, Learning Analytics, SCORM",Medium,Low,74.4,Growing
2022-10-26,Education,Learning Experience Designer,TP.HCM,72,25585.55,7.58,Senior,84,"Learning Analytics, Curriculum Development, Instructional Design, Data Analysis, Articulate 360",Low,Medium,51.2,Growing
2022-10-28,Education,Student Success Manager,Hà Nội,71,11330.61,8.7,Junior,37,"SCORM, Video Production, Articulate 360, STEM Teaching, Curriculum Development",High,Low,61.7,Growing
2022-11-03,Education,Education Data Analyst,TP.HCM,77,12588.33,7.93,Junior,57,"AI Tools, Data Analysis, Gamification",High,High,39.1,Growing
2022-11-03,Education,STEM Teacher,Đồng Nai,65,9603.16,4.53,Junior,33,"Curriculum Development, Data Analysis, Python, Articulate 360, LMS Administration",Medium,Low,49.0,Growing
2022-11-05,Education,Academic Researcher,Cần Thơ,88,22847.74,3.96,Senior,37,"Video Production, Curriculum Development",Medium,Low,58.9,Stable
2022-11-09,Education,E-Learning Developer,Cần Thơ,69,20930.09,2.95,Senior,64,"Learning Analytics, AI Tools, Python, Articulate 360, LMS Administration",Low,Medium,38.7,Stable
2022-11-09,Education,Education Data Analyst,Đồng Nai,83,10859.41,3.71,Junior,76,"Learning Analytics, STEM Teaching, Python, SCORM, Research",Low,Low,47.7,Growing
2022-11-11,Education,Academic Researcher,Hà Nội,81,24848.87,5.04,Senior,39,"AI Tools, STEM Teaching, LMS Administration, Curriculum Development, Learning Analytics",Medium,High,64.8,Stable
2022-11-12,Education,Academic Researcher,Cần Thơ,80,7017.76,5.15,Fresher,80,"Video Production, AI Tools, Curriculum Development",Medium,Low,44.3,Declining
2022-11-12,Education,Student Success Manager,Đồng Nai,78,23014.3,7.87,Senior,77,"Data Analysis, Video Production, Instructional Design, STEM Teaching, Curriculum Development",Low,Medium,33.4,Stable
2022-11-12,Education,EdTech Developer,Hà Nội,73,8390.86,4.96,Junior,57,"Video Production, Curriculum Development",Medium,Medium,36.1,Growing
2022-11-16,Education,Education Data Analyst,Đà Nẵng,71,23204.91,5.02,Senior,73,"Data Analysis, Python, STEM Teaching",Medium,Low,64.0,Growing
2022-11-17,Education,STEM Teacher,Hà Nội,72,21325.8,5.05,Senior,35,"AI Tools, Instructional Design",Medium,High,36.2,Growing
2022-11-18,Education,E-Learning Developer,Cần Thơ,62,13137.11,4.58,Junior,77,"Curriculum Development, Instructional Design, Articulate 360",Low,Medium,50.3,Stable
2022-11-24,Education,Education Data Analyst,Cần Thơ,85,5217.3,7.79,Fresher,43,"Data Analysis, Gamification",High,High,38.7,Declining
2022-11-24,Education,Academic Researcher,Hà Nội,63,23125.45,8.99,Senior,72,"Gamification, STEM Teaching, Research, Articulate 360",Medium,High,56.3,Growing
2022-11-27,Education,Academic Researcher,TP.HCM,77,12306.52,6.49,Junior,66,"SCORM, STEM Teaching, Learning Analytics, LMS Administration",High,High,45.7,Growing
2022-11-27,Education,Education Data Analyst,Cần Thơ,59,7785.21,4.06,Fresher,76,"SCORM, Python, Learning Analytics",High,Medium,57.4,Declining
2022-11-28,Education,STEM Teacher,Bình Dương,78,10051.1,4.23,Junior,36,"Articulate 360, Instructional Design, Python, SCORM",Low,Medium,60.0,Stable
2022-11-30,Education,EdTech Developer,Đà Nẵng,80,12312.74,3.89,Junior,68,"STEM Teaching, Gamification",Low,Medium,56.5,Stable
2022-12-02,Education,Academic Researcher,Đồng Nai,72,5533.84,8.26,Fresher,63,"Data Analysis, Gamification, SCORM",Medium,Medium,64.2,Stable
2022-12-09,Education,Online Course Instructor,Đồng Nai,59,9657.84,4.22,Junior,39,"Python, SCORM, AI Tools, Learning Analytics, Data Analysis",High,High,36.7,Stable
2022-12-10,Education,Curriculum Designer,TP.HCM,73,7468.9,7.2,Fresher,37,"Learning Analytics, LMS Administration, Curriculum Development, Instructional Design",Medium,High,62.5,Stable
2022-12-14,Education,Learning Experience Designer,Hà Nội,79,15379.22,5.45,Junior,88,"Learning Analytics, Data Analysis, Python",Low,Medium,44.7,Growing
2022-12-21,Education,STEM Teacher,TP.HCM,82,8897.81,8.05,Junior,50,"Research, SCORM",Low,High,51.8,Declining
2022-12-23,Education,EdTech Developer,Đà Nẵng,81,26084.09,8.74,Senior,30,"Learning Analytics, Instructional Design, STEM Teaching, AI Tools, SCORM",Low,Medium,43.3,Declining
2022-12-23,Education,Education Data Analyst,Đồng Nai,83,3548.75,6.44,Fresher,63,"LMS Administration, Learning Analytics",Low,Low,52.9,Stable
2022-12-30,Education,EdTech Developer,Đà Nẵng,73,22431.11,5.84,Senior,65,"AI Tools, Video Production, Data Analysis",Medium,Medium,60.0,Growing
2023-01-01,Education,EdTech Developer,Đà Nẵng,60,8243.01,3.03,Fresher,53,"Curriculum Development, Data Analysis",Low,High,62.2,Stable
2023-01-07,Education,E-Learning Developer,TP.HCM,74,22991.65,8.25,Senior,74,"Instructional Design, Articulate 360, LMS Administration, Learning Analytics",Medium,Medium,62.0,Growing
2023-01-08,Education,School Principal,TP.HCM,65,23880.09,8.27,Senior,71,"Data Analysis, Learning Analytics",Low,High,30.5,Growing
2023-01-10,Education,E-Learning Developer,Đà Nẵng,66,8483.99,2.49,Junior,69,"Curriculum Development, LMS Administration, Research",Medium,Low,52.9,Growing
2023-01-16,Education,EdTech Developer,Hà Nội,72,8825.06,7.21,Junior,47,"Articulate 360, Gamification, Video Production, Research, AI Tools",High,Low,68.8,Stable
2023-01-21,Education,Academic Researcher,Bình Dương,84,8155.37,4.32,Fresher,30,"Learning Analytics, Gamification, Research, Curriculum Development",Low,High,40.7,Stable
2023-01-22,Education,STEM Teacher,Cần Thơ,82,8415.23,3.49,Fresher,59,"Research, STEM Teaching, Gamification, Learning Analytics, SCORM",Medium,Medium,54.7,Stable
2023-01-23,Education,Curriculum Designer,Hà Nội,73,3021.33,4.82,Fresher,49,"Python, LMS Administration, Instructional Design",High,Medium,72.4,Growing
2023-01-25,Education,Corporate Trainer,Bình Dương,79,21622.08,4.47,Senior,40,"SCORM, Learning Analytics",Medium,Medium,41.6,Stable
2023-01-26,Education,STEM Teacher,Đồng Nai,58,13807.89,5.2,Junior,83,"Python, Gamification, AI Tools, Video Production",Low,High,31.8,Growing
2023-01-27,Education,School Principal,Hà Nội,95,8863.98,4.71,Junior,64,"Data Analysis, Gamification",Low,Medium,71.3,Declining
2023-01-28,Education,Education Data Analyst,Đà Nẵng,75,11064.16,5.82,Junior,86,"Research, AI Tools",Medium,High,35.0,Declining
2023-01-28,Education,Curriculum Designer,Hà Nội,79,25463.33,4.23,Senior,74,"STEM Teaching, SCORM, Instructional Design, Curriculum Development",Low,High,35.3,Growing
2023-02-02,Education,Online Course Instructor,Cần Thơ,68,7316.53,8.03,Fresher,76,"Gamification, LMS Administration, STEM Teaching",Medium,Low,69.4,Stable
2023-02-04,Education,Learning Experience Designer,Bình Dương,69,4512.92,7.32,Fresher,56,"Research, SCORM, LMS Administration, Instructional Design",High,Low,62.1,Stable
2023-02-05,Education,Student Success Manager,Bình Dương,64,7754.24,8.37,Fresher,80,"Gamification, Python, Data Analysis, LMS Administration, Research",Medium,Medium,45.4,Stable
2023-02-07,Education,EdTech Developer,TP.HCM,67,4985.87,7.5,Fresher,46,"STEM Teaching, Python, Video Production, SCORM",Medium,Medium,72.1,Growing
2023-02-08,Education,Corporate Trainer,Hải Phòng,77,11438.42,5.29,Junior,67,"Curriculum Development, LMS Administration, Data Analysis",High,Medium,49.9,Growing
2023-02-09,Education,Corporate Trainer,Bình Dương,65,21686.48,3.66,Senior,60,"SCORM, Data Analysis, Video Production, AI Tools, Research",Medium,Medium,43.1,Stable
2023-02-13,Education,Student Success Manager,Bình Dương,82,11223.35,8.19,Junior,54,"Curriculum Development, Data Analysis, AI Tools, Gamification, STEM Teaching",Medium,Medium,61.9,Declining
2023-02-13,Education,Academic Researcher,Đồng Nai,65,10779.35,3.89,Junior,88,"SCORM, Video Production",Medium,High,54.7,Stable
2023-02-13,Education,E-Learning Developer,TP.HCM,79,12271.19,2.82,Junior,86,"Gamification, Instructional Design, Research, SCORM",Low,Low,44.6,Stable
2023-02-16,Education,STEM Teacher,Hải Phòng,81,15371.42,8.41,Junior,45,"Data Analysis, SCORM",Low,Medium,60.8,Declining
2023-02-17,Education,Curriculum Designer,Hà Nội,72,11315.99,2.64,Junior,72,"Instructional Design, STEM Teaching, SCORM, Learning Analytics",Low,Low,58.9,Growing
2023-02-18,Education,School Principal,Hà Nội,69,8543.64,3.94,Fresher,89,"Curriculum Development, Research, Python, Gamification, STEM Teaching",Medium,Low,36.2,Growing
2023-02-21,Education,Student Success Manager,Bình Dương,72,24859.72,3.87,Senior,66,"SCORM, Data Analysis, Learning Analytics",Medium,Medium,55.6,Stable
2023-02-23,Education,Student Success Manager,Bình Dương,70,10852.57,8.62,Junior,31,"Video Production, SCORM, Learning Analytics, LMS Administration",Low,Medium,64.0,Declining
2023-02-24,Education,Learning Experience Designer,TP.HCM,79,22853.44,8.55,Senior,86,"STEM Teaching, Learning Analytics, Instructional Design, LMS Administration, Curriculum Development",Medium,Medium,55.6,Growing
2023-03-01,Education,Student Success Manager,Đồng Nai,97,10526.92,7.49,Fresher,68,"LMS Administration, Video Production, Data Analysis, Research",Low,High,66.6,Stable
2023-03-01,Education,Curriculum Designer,Hải Phòng,79,7755.21,8.76,Fresher,68,"SCORM, Instructional Design",Low,Low,70.9,Growing
2023-03-05,Education,STEM Teacher,Hải Phòng,60,5766.21,7.32,Fresher,80,"AI Tools, STEM Teaching, Articulate 360, Video Production",Low,High,61.2,Stable
2023-03-15,Education,Corporate Trainer,Cần Thơ,77,11170.43,7.56,Junior,58,"Python, STEM Teaching",Medium,Medium,62.1,Stable
2023-03-22,Education,EdTech Developer,Cần Thơ,96,16041.13,3.58,Junior,86,"Curriculum Development, Research, STEM Teaching",Medium,Low,69.8,Stable
2023-03-26,Education,STEM Teacher,TP.HCM,77,21282.29,8.92,Senior,59,"Data Analysis, Gamification, AI Tools, Articulate 360",Low,Medium,70.2,Stable
2023-03-29,Education,Learning Experience Designer,Bình Dương,90,23135.73,7.86,Senior,71,"LMS Administration, Research, Python",Medium,Low,51.5,Stable
2023-03-30,Education,Student Success Manager,Đồng Nai,75,12685.24,3.6,Junior,48,"Instructional Design, Curriculum Development, LMS Administration, Articulate 360, Learning Analytics",Low,High,66.1,Growing
2023-04-04,Education,Online Course Instructor,Đồng Nai,73,15252.08,5.23,Junior,49,"Video Production, SCORM, STEM Teaching",Medium,Medium,44.3,Declining
2023-04-07,Education,Curriculum Designer,Đà Nẵng,86,14751.37,8.6,Junior,34,"Python, Video Production, Curriculum Development, STEM Teaching",High,Medium,60.6,Stable
2023-04-08,Education,Academic Researcher,Đà Nẵng,66,25248.37,2.32,Senior,62,"Data Analysis, LMS Administration",Low,High,70.6,Growing
2023-04-08,Education,Online Course Instructor,Hà Nội,74,14751.35,5.49,Junior,76,"AI Tools, Articulate 360, Learning Analytics, Gamification, Python",Medium,Medium,36.0,Stable
2023-04-12,Education,Learning Experience Designer,Hà Nội,75,9318.81,2.48,Fresher,70,"Data Analysis, Research, AI Tools, Curriculum Development",Medium,High,65.6,Declining
2023-04-13,Education,Curriculum Designer,Hà Nội,80,10971.04,6.94,Junior,86,"Instructional Design, Articulate 360",Medium,Medium,43.0,Stable
2023-04-16,Education,Curriculum Designer,Đồng Nai,70,5611.52,5.82,Fresher,35,"Learning Analytics, Curriculum Development, Gamification, Articulate 360, LMS Administration",Medium,Medium,36.4,Growing
2023-04-16,Education,Curriculum Designer,Đồng Nai,64,8347.65,5.3,Fresher,52,"Instructional Design, AI Tools",Low,Low,58.7,Stable
2023-04-18,Education,EdTech Developer,Hải Phòng,64,4325.96,8.11,Fresher,56,"Data Analysis, Python",Low,Low,51.4,Declining
2023-04-24,Education,School Principal,Cần Thơ,76,4411.61,3.93,Fresher,50,"Research, Data Analysis, AI Tools",High,Low,31.2,Growing
2023-04-25,Education,EdTech Developer,TP.HCM,79,7066.46,6.4,Fresher,41,"STEM Teaching, Learning Analytics",High,Medium,46.8,Declining
2023-04-27,Education,Academic Researcher,Hà Nội,83,9885.47,3.61,Junior,82,"Learning Analytics, STEM Teaching",Low,High,62.9,Declining
2023-05-03,Education,Learning Experience Designer,Bình Dương,81,8717.7,4.78,Junior,38,"Curriculum Development, Instructional Design, LMS Administration",High,Medium,34.0,Growing
2023-05-03,Education,Education Data Analyst,Hà Nội,75,23523.36,2.27,Senior,73,"Articulate 360, Instructional Design, AI Tools, Data Analysis",Medium,Low,50.1,Declining
2023-05-05,Education,Curriculum Designer,Hà Nội,81,7985.84,5.73,Fresher,53,"Articulate 360, Instructional Design, AI Tools",Medium,Low,41.8,Stable
2023-05-06,Education,Education Data Analyst,Đồng Nai,87,22544.25,5.62,Senior,65,"Data Analysis, STEM Teaching, Research, LMS Administration, Curriculum Development",Low,Low,33.1,Stable
2023-05-08,Education,Learning Experience Designer,Bình Dương,78,2517.89,7.72,Fresher,55,"Python, Curriculum Development",Low,Low,47.4,Stable
2023-05-10,Education,Learning Experience Designer,Cần Thơ,95,13037.62,3.43,Junior,88,"Articulate 360, STEM Teaching, Instructional Design",Low,Low,36.9,Declining
2023-05-11,Education,Student Success Manager,Cần Thơ,100,13716.64,4.12,Junior,56,"Curriculum Development, Python, Video Production",High,Medium,74.6,Stable
2023-05-14,Education,Education Data Analyst,Đồng Nai,73,22929.29,2.29,Senior,54,"Research, Data Analysis, Gamification, Articulate 360",Medium,Low,34.3,Stable
2023-05-15,Education,Curriculum Designer,Hải Phòng,76,21705.04,3.18,Senior,66,"Curriculum Development, STEM Teaching, Learning Analytics",Medium,Low,74.9,Growing
2023-05-19,Education,Learning Experience Designer,Cần Thơ,93,11247.68,6.26,Junior,60,"LMS Administration, Articulate 360",Low,Low,52.8,Declining
2023-05-21,Education,School Principal,Hải Phòng,85,19089.62,4.52,Senior,41,"AI Tools, STEM Teaching, Gamification, Python",Low,High,30.7,Stable
2023-05-21,Education,Learning Experience Designer,Đà Nẵng,67,24942.64,5.51,Senior,72,"Python, Articulate 360, Gamification",Medium,High,34.5,Growing
2023-05-21,Education,Curriculum Designer,Đồng Nai,84,11586.97,8.64,Junior,37,"Python, AI Tools, Gamification, Data Analysis",Medium,High,53.8,Growing
2023-05-23,Education,Online Course Instructor,Đồng Nai,89,7715.04,8.82,Fresher,70,"STEM Teaching, Instructional Design, AI Tools, Curriculum Development",Low,High,52.2,Growing
2023-05-25,Education,Academic Researcher,Đồng Nai,66,23525.57,7.34,Senior,58,"Instructional Design, Gamification, STEM Teaching, AI Tools, Video Production",Low,Medium,68.8,Declining
2023-05-26,Education,Student Success Manager,Hải Phòng,84,10383.14,4.91,Junior,71,"Research, Data Analysis, AI Tools",Medium,Medium,60.6,Growing
2023-05-27,Education,E-Learning Developer,Hà Nội,84,9141.38,2.03,Junior,76,"Video Production, Curriculum Development, SCORM",Medium,Medium,42.7,Stable
2023-05-29,Education,Education Data Analyst,Đà Nẵng,75,13228.39,7.21,Junior,77,"Video Production, LMS Administration, Learning Analytics, SCORM, Instructional Design",High,High,40.9,Stable
2023-06-06,Education,Curriculum Designer,Đồng Nai,78,10729.48,6.91,Junior,40,"Research, Curriculum Development",High,High,68.2,Growing
2023-06-09,Education,STEM Teacher,Bình Dương,74,5321.29,5.71,Fresher,39,"STEM Teaching, Video Production, Research",Low,Low,43.8,Stable
2023-06-12,Education,Learning Experience Designer,Hải Phòng,66,16192.93,4.85,Junior,42,"Instructional Design, Video Production, LMS Administration",Low,Low,39.4,Growing
2023-06-15,Education,EdTech Developer,Đà Nẵng,70,7105.26,2.73,Fresher,48,"SCORM, Research, Python, Data Analysis",Low,Medium,37.2,Growing
2023-06-19,Education,Corporate Trainer,Đà Nẵng,66,6373.72,8.93,Fresher,90,"Research, STEM Teaching",Medium,Medium,40.3,Stable
2023-06-21,Education,Education Data Analyst,Đồng Nai,54,8167.85,8.52,Junior,36,"AI Tools, Gamification",Low,Low,73.9,Declining
2023-06-26,Education,Education Data Analyst,Bình Dương,80,11183.57,8.87,Junior,80,"Video Production, Gamification, Instructional Design, Python, Curriculum Development",High,High,66.4,Declining
2023-06-27,Education,Student Success Manager,Bình Dương,61,7989.42,2.98,Fresher,79,"Python, Learning Analytics, Gamification, Curriculum Development",Medium,Medium,60.8,Declining
2023-06-28,Education,Student Success Manager,Bình Dương,69,12631.43,7.81,Junior,51,"Articulate 360, Research, AI Tools, STEM Teaching",Medium,High,30.9,Stable
2023-07-05,Education,STEM Teacher,Cần Thơ,75,14343.84,7.66,Junior,59,"Instructional Design, STEM Teaching",Medium,Medium,51.9,Growing
2023-07-07,Education,STEM Teacher,Bình Dương,78,9377.76,6.06,Fresher,36,"Articulate 360, AI Tools, Learning Analytics",Low,Low,58.0,Growing
2023-07-11,Education,Education Data Analyst,Hải Phòng,80,9299.62,6.53,Fresher,85,"Curriculum Development, Data Analysis, LMS Administration",Medium,High,47.6,Declining
2023-07-13,Education,Learning Experience Designer,Đà Nẵng,80,20126.57,2.07,Senior,77,"LMS Administration, STEM Teaching, Python, Curriculum Development",High,High,40.4,Growing
2023-07-14,Education,Learning Experience Designer,Hải Phòng,77,24579.24,2.53,Senior,65,"Research, Articulate 360, Learning Analytics, LMS Administration, AI Tools",Medium,Low,64.6,Growing
2023-07-15,Education,School Principal,Bình Dương,67,21091.41,7.1,Senior,65,"Python, Research, AI Tools, SCORM",Low,Medium,64.9,Stable
2023-07-17,Education,Academic Researcher,Hà Nội,81,13070.64,5.95,Junior,88,"Data Analysis, AI Tools, Learning Analytics, Curriculum Development, LMS Administration",High,High,31.3,Growing
2023-07-20,Education,Academic Researcher,TP.HCM,78,5904.29,3.94,Fresher,40,"Instructional Design, LMS Administration, Learning Analytics, Data Analysis",Medium,High,45.0,Stable
2023-07-24,Education,Education Data Analyst,TP.HCM,84,14147.28,5.94,Junior,71,"AI Tools, STEM Teaching, Learning Analytics, Python, SCORM",High,Medium,40.0,Stable
2023-07-27,Education,Curriculum Designer,Đồng Nai,71,23890.34,8.31,Senior,59,"Python, Learning Analytics, Articulate 360, Video Production, Instructional Design",High,Medium,32.4,Stable
2023-07-27,Education,Learning Experience Designer,Bình Dương,87,3551.72,7.73,Fresher,82,"Articulate 360, Research",Low,Low,39.5,Stable
2023-07-29,Education,E-Learning Developer,Đà Nẵng,82,11686.66,6.51,Junior,79,"LMS Administration, Learning Analytics, Curriculum Development",Medium,Low,72.5,Growing
2023-08-11,Education,Education Data Analyst,Hà Nội,81,7578.71,5.03,Fresher,90,"Gamification, Data Analysis",Medium,Medium,65.9,Growing
2023-08-11,Education,Online Course Instructor,Bình Dương,80,13312.39,6.12,Junior,35,"Video Production, LMS Administration, Research, Curriculum Development, Learning Analytics",High,Medium,65.8,Stable
2023-08-14,Education,Corporate Trainer,Hà Nội,73,8616.42,5.07,Junior,48,"Video Production, Research, Curriculum Development, Python",Medium,High,68.9,Stable
2023-08-17,Education,E-Learning Developer,Hải Phòng,89,22058.64,8.3,Senior,81,"Learning Analytics, Gamification, Articulate 360",High,High,75.0,Stable
2023-08-20,Education,STEM Teacher,Cần Thơ,79,12105.37,4.55,Junior,60,"Data Analysis, AI Tools, Curriculum Development, Video Production",Low,Medium,69.9,Growing
2023-08-25,Education,Corporate Trainer,Cần Thơ,81,11676.16,6.07,Junior,49,"Research, Gamification",High,High,44.2,Stable
2023-08-27,Education,Online Course Instructor,TP.HCM,96,4601.38,5.97,Fresher,62,"Articulate 360, Data Analysis, Curriculum Development, Python, STEM Teaching",Medium,Medium,71.4,Growing
2023-08-27,Education,STEM Teacher,TP.HCM,81,23850.33,2.6,Senior,59,"Curriculum Development, AI Tools, Python",Low,High,71.0,Stable
2023-09-04,Education,EdTech Developer,Đồng Nai,78,11493.39,5.2,Junior,42,"STEM Teaching, SCORM, Video Production, Instructional Design",Medium,High,69.6,Declining
2023-09-06,Education,Academic Researcher,Đà Nẵng,84,10763.02,5.51,Junior,40,"Gamification, Curriculum Development, AI Tools, Data Analysis",Medium,Medium,37.1,Stable
