date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2022-09-04,Technology,ML Engineer,Đồng Nai,84,7797.72,7.96,Junior,1,"AWS, React, Kubernetes, Excel, Machine Learning",High,Low,25.2,Growing
2022-09-04,Retail,QA Engineer,Bình Dương,73,14226.89,14.85,Junior,13,"Go, React, JavaScript, Docker, Java, Agile",High,Low,20.3,Declining
2022-09-06,Manufacturing,ML Engineer,TP.HCM,95,29375.57,10.95,Senior,87,"Docker, React, Java, Excel, Agile",Medium,Low,20.7,Growing
2022-09-06,Technology,Cloud Architect,Đồng Nai,93,27644.04,12.56,Senior,38,"Machine Learning, JavaScript, Kubernetes, Java, AWS, Go",Medium,Low,41.0,Declining
2022-09-11,Retail,Software Engineer,TP.HCM,76,17312.9,8.51,Junior,58,"Excel, AWS",Medium,Medium,25.0,Declining
2022-09-11,Retail,Frontend Developer,Cần Thơ,94,7672.6,4.24,Fresher,67,"Docker, Kubernetes, Excel, Agile, React, AWS",Medium,Medium,79.6,Declining
2022-09-14,Retail,Frontend Developer,Cần Thơ,97,27056.0,6.9,Senior,72,"TypeScript, Go, Agile, Excel, Spark",High,Low,79.2,Stable
2022-09-15,Finance,Business Analyst,Đồng Nai,83,17878.61,8.71,Junior,97,"JavaScript, Machine Learning, Spark, Agile, Java",Low,Low,21.4,Growing
2022-09-16,Retail,QA Engineer,Hải Phòng,88,15788.95,8.28,Junior,19,"SQL, React, Kubernetes, Excel",High,High,81.2,Declining
2022-09-16,Logistics,Data Scientist,Đà Nẵng,112,32051.98,8.92,Senior,50,"Kubernetes, TensorFlow",Medium,High,90.8,Growing
2022-09-16,Education,Cloud Architect,TP.HCM,96,25675.18,3.89,Senior,26,"Communication, Figma",High,Low,50.7,Declining
2022-09-19,Retail,Software Engineer,Đồng Nai,98,12794.6,6.95,Junior,59,"Spark, Docker, SQL, TypeScript",Medium,High,81.0,Stable
2022-09-20,Logistics,Data Analyst,Bình Dương,98,13491.98,10.15,Junior,0,"TensorFlow, Agile",High,Medium,94.8,Growing
2022-09-22,Technology,Backend Developer,Bình Dương,92,13911.27,15.16,Fresher,100,"TypeScript, Go, Figma",Medium,High,84.3,Declining
2022-09-25,Healthcare,Backend Developer,Hải Phòng,89,4213.6,12.44,Fresher,13,"SQL, Excel, Communication, Docker, JavaScript, TensorFlow",High,Medium,83.4,Declining
2022-09-25,Logistics,Cloud Architect,TP.HCM,97,4213.6,13.42,Fresher,62,"Excel, JavaScript, Go",Low,Low,26.9,Declining
2022-09-27,Healthcare,UX Designer,Hải Phòng,101,21066.49,13.01,Junior,7,"Machine Learning, SQL, Kubernetes",High,Medium,52.8,Declining
2022-09-30,Manufacturing,Software Engineer,Bình Dương,91,27765.75,8.04,Senior,9,"SQL, AWS, Machine Learning, JavaScript",High,Low,92.3,Declining
2022-10-03,Retail,Backend Developer,Hải Phòng,95,12393.81,14.99,Junior,82,"AWS, Agile",Low,Medium,69.2,Declining
2022-10-04,Manufacturing,Business Analyst,Bình Dương,103,36393.13,11.15,Senior,17,"Machine Learning, Excel, Spark, React, JavaScript",Low,Medium,64.1,Growing
2022-10-06,Manufacturing,ML Engineer,Cần Thơ,88,19601.62,8.23,Junior,56,"JavaScript, Figma",High,Medium,20.8,Declining
2022-10-06,Education,QA Engineer,Cần Thơ,97,4222.4,7.7,Fresher,62,"Agile, Figma, Java, Machine Learning, TensorFlow, Power BI",Low,Medium,94.0,Stable
2022-10-09,Retail,Software Engineer,Hà Nội,86,10696.31,5.28,Junior,85,"Kubernetes, Excel, Docker, Python, SQL",High,High,34.3,Stable
2022-10-09,Technology,ML Engineer,Hải Phòng,102,18646.75,15.61,Junior,94,"Figma, Power BI, JavaScript",Medium,High,85.0,Declining
2022-10-09,Logistics,UX Designer,Hà Nội,100,13172.21,11.43,Junior,94,"Docker, React",High,Medium,66.0,Stable
2022-10-09,Manufacturing,UX Designer,Hà Nội,79,25798.41,12.47,Senior,64,"Docker, Machine Learning, Excel, Java, SQL",Low,Low,40.5,Declining
2022-10-11,Retail,Business Analyst,Đồng Nai,91,15212.2,9.33,Junior,67,"Communication, Machine Learning, AWS, React, Excel, Docker",Low,Medium,60.9,Growing
2022-10-11,Retail,Data Scientist,Đồng Nai,96,16960.83,6.76,Junior,35,"Communication, AWS, React, Java",Low,Low,62.4,Declining
2022-10-12,Healthcare,Business Analyst,Cần Thơ,97,15153.97,6.69,Junior,81,"SQL, Power BI, Kubernetes, AWS, Docker",Medium,High,44.6,Growing
2022-10-17,Retail,UX Designer,Đồng Nai,92,4231.2,3.78,Fresher,75,"Power BI, React, Agile, Java, TypeScript, Docker",Medium,High,56.9,Declining
2022-10-18,Retail,QA Engineer,Hải Phòng,97,4232.0,3.63,Fresher,62,"Communication, JavaScript, TypeScript, AWS, Spark, Python",Low,Low,31.5,Stable
2022-10-18,Healthcare,Cloud Architect,Hải Phòng,87,12922.96,13.96,Fresher,34,"Agile, Python",Low,Medium,55.5,Declining
2022-10-19,Healthcare,Frontend Developer,Đồng Nai,97,20010.33,3.44,Junior,69,"Excel, Python, Communication, Agile",High,Low,82.6,Growing
2022-10-19,Manufacturing,QA Engineer,Bình Dương,96,33043.12,7.31,Senior,89,"Spark, Docker, Agile, Kubernetes, Communication, Excel",Low,Low,84.1,Stable
2022-10-21,Retail,Cloud Architect,Hải Phòng,87,32452.71,2.96,Senior,98,"Figma, TensorFlow, SQL, Go, Java",High,High,90.1,Growing
2022-10-28,Healthcare,Business Analyst,Hải Phòng,86,15561.17,15.11,Junior,60,"Python, Machine Learning, Kubernetes, TypeScript, Excel, Go",High,High,60.6,Growing
2022-10-29,Technology,Data Scientist,Đà Nẵng,94,11839.53,7.88,Fresher,13,"Go, Docker",Medium,Low,51.1,Declining
2022-10-29,Education,Data Analyst,Cần Thơ,117,26773.08,7.23,Senior,6,"SQL, Power BI, AWS, Java, JavaScript, Go",Medium,High,31.2,Stable
2022-11-01,Logistics,Business Analyst,Cần Thơ,101,18191.23,6.51,Junior,39,"JavaScript, Machine Learning, AWS, Go, Excel, React",High,Low,33.3,Growing
2022-11-03,Manufacturing,Cloud Architect,Bình Dương,97,27494.33,3.26,Senior,40,"Spark, Python, AWS, Communication, Go, Docker",Medium,Low,60.8,Growing
2022-11-04,Technology,Cloud Architect,Hà Nội,93,8263.62,9.79,Fresher,2,"Machine Learning, Docker, TypeScript, Java",Low,High,85.5,Growing
2022-11-04,Logistics,Cloud Architect,TP.HCM,85,9314.27,15.95,Fresher,59,"Spark, Figma",Medium,High,22.2,Declining
2022-11-04,Healthcare,DevOps Engineer,Đồng Nai,93,11902.11,5.34,Fresher,40,"Java, Excel",High,High,47.7,Declining
2022-11-06,Manufacturing,Cloud Architect,Hải Phòng,92,14736.3,5.49,Junior,1,"Kubernetes, TypeScript, JavaScript, Go",Low,Medium,91.2,Stable
2022-11-08,Education,Cloud Architect,Đà Nẵng,102,28404.09,6.45,Senior,11,"Python, Excel, TensorFlow, Figma, SQL, React",Low,Medium,40.7,Declining
2022-11-08,Manufacturing,Product Manager,Đồng Nai,100,20519.04,17.03,Junior,39,"Java, TypeScript, Power BI",Medium,Medium,67.7,Growing
2022-11-10,Finance,DevOps Engineer,Hà Nội,78,9536.29,2.42,Junior,92,"Go, Machine Learning, Docker",Low,Low,63.9,Declining
2022-11-10,Retail,Business Analyst,Đà Nẵng,95,12798.44,12.54,Fresher,60,"Excel, Kubernetes, Figma, Spark, Java, Docker",Medium,High,32.2,Stable
2022-11-15,Finance,Frontend Developer,Đồng Nai,98,12073.15,12.3,Junior,89,"TypeScript, React",Medium,High,59.8,Stable
2022-11-16,Logistics,Frontend Developer,Đà Nẵng,102,16803.57,14.05,Junior,59,"Go, SQL",Low,Low,77.7,Stable
2022-11-18,Education,Data Analyst,Hải Phòng,108,15769.58,10.53,Junior,45,"Agile, Communication, Spark",Medium,Low,44.3,Growing
2022-11-18,Finance,DevOps Engineer,Hải Phòng,102,17918.82,7.99,Junior,34,"AWS, Power BI, Spark",Low,High,32.5,Growing
2022-11-18,Technology,Cloud Architect,Đồng Nai,70,29718.01,16.5,Senior,86,"TypeScript, Go, Machine Learning, AWS, Excel, Kubernetes",Low,Medium,30.4,Stable
2022-11-18,Education,Product Manager,Cần Thơ,111,18521.27,17.2,Junior,88,"Figma, Excel, Power BI",High,High,53.5,Growing
2022-11-22,Education,UX Designer,TP.HCM,79,14151.15,3.08,Junior,9,"React, Machine Learning, Spark",Low,Low,80.0,Stable
2022-11-23,Healthcare,Frontend Developer,Hà Nội,90,8186.55,12.42,Fresher,34,"TypeScript, React, Machine Learning, Python, Excel",Medium,High,82.2,Stable
2022-11-23,Finance,Cloud Architect,Bình Dương,102,15135.11,7.43,Junior,81,"TypeScript, Go, TensorFlow, React, Figma",Medium,Medium,81.1,Growing
2022-11-24,Manufacturing,Data Analyst,TP.HCM,92,10653.58,14.95,Junior,19,"TensorFlow, React, AWS",Low,Medium,80.8,Stable
2022-11-25,Healthcare,Data Scientist,Đà Nẵng,113,15168.25,8.7,Junior,6,"TypeScript, TensorFlow, Excel, Figma, Machine Learning, JavaScript",Medium,Medium,39.5,Declining
2022-11-26,Education,Frontend Developer,Cần Thơ,87,32928.04,6.49,Senior,86,"Excel, Power BI, Docker",High,Low,21.8,Stable
2022-11-27,Healthcare,QA Engineer,Bình Dương,97,11967.48,3.23,Junior,5,"Excel, Machine Learning, Java, TypeScript, Go, React",Low,Medium,57.5,Growing
2022-11-28,Technology,Product Manager,Đà Nẵng,87,31221.63,16.35,Senior,6,"Figma, Excel, Machine Learning",High,Low,55.5,Stable
2022-11-29,Logistics,Software Engineer,TP.HCM,89,28770.48,6.99,Senior,4,"TensorFlow, Java, SQL, Machine Learning",High,High,59.0,Stable
2022-12-03,Manufacturing,QA Engineer,Đà Nẵng,103,14602.64,2.29,Junior,88,"React, Kubernetes, Go, AWS, SQL, Python",Medium,Low,92.2,Growing
2022-12-04,Education,Cloud Architect,Cần Thơ,101,9695.25,14.67,Fresher,36,"Spark, JavaScript, Agile, Excel, Docker",Medium,Medium,79.2,Growing
2022-12-05,Logistics,Data Scientist,Cần Thơ,86,27927.22,6.64,Senior,62,"SQL, Power BI",Low,Medium,85.4,Stable
2022-12-06,Finance,Data Analyst,Đồng Nai,96,28979.98,16.64,Senior,47,"TensorFlow, Agile, Spark, Docker, SQL",Medium,High,47.2,Stable
2022-12-07,Retail,Product Manager,Đà Nẵng,110,21407.39,8.26,Junior,81,"Python, Agile",Medium,Low,50.9,Growing
2022-12-07,Logistics,Backend Developer,Đồng Nai,110,25280.28,12.27,Senior,85,"Java, Docker, Machine Learning",Medium,Low,26.3,Stable
2022-12-10,Technology,Data Analyst,Đà Nẵng,97,6668.53,5.93,Fresher,18,"Docker, Kubernetes, Spark, TypeScript, Machine Learning",High,Low,24.3,Growing
2022-12-10,Logistics,Backend Developer,Đà Nẵng,99,4274.4,17.41,Fresher,67,"Java, SQL",Medium,Medium,56.3,Declining
2022-12-11,Retail,QA Engineer,Đồng Nai,96,13147.55,6.58,Junior,51,"Agile, React, Python",Medium,High,64.3,Declining
2022-12-16,Technology,Backend Developer,Đồng Nai,118,27508.14,10.87,Senior,62,"Figma, Kubernetes",High,Medium,65.9,Declining
2022-12-18,Education,DevOps Engineer,Hải Phòng,93,8732.78,17.8,Junior,61,"Power BI, Machine Learning, Agile, Kubernetes",High,Medium,23.0,Stable
2022-12-22,Manufacturing,ML Engineer,Đồng Nai,88,17055.87,13.34,Junior,92,"Docker, Kubernetes, React, Excel",Medium,High,28.0,Growing
2022-12-26,Healthcare,Cloud Architect,Đà Nẵng,105,16144.91,12.08,Junior,32,"JavaScript, Python, SQL",Low,High,38.6,Declining
2022-12-26,Retail,DevOps Engineer,Bình Dương,92,14355.96,8.34,Junior,95,"Figma, Agile, AWS",Low,Low,72.2,Growing
2022-12-29,Logistics,ML Engineer,Đồng Nai,84,4289.6,16.41,Fresher,52,"React, TypeScript, Docker, TensorFlow, Agile, SQL",Medium,Low,67.5,Growing
2022-12-30,Logistics,QA Engineer,Đồng Nai,109,11202.9,3.08,Junior,37,"Excel, Kubernetes, Machine Learning, Python, SQL, TypeScript",Low,High,73.1,Declining
2023-01-01,Healthcare,QA Engineer,Bình Dương,92,13011.57,6.68,Junior,30,"Communication, SQL",Low,Medium,88.3,Stable
2023-01-03,Finance,DevOps Engineer,Đà Nẵng,97,34174.53,15.68,Senior,16,"JavaScript, Java",Low,Low,86.2,Stable
2023-01-03,Education,ML Engineer,Đồng Nai,99,27102.32,8.35,Senior,62,"Excel, Go, TensorFlow, React",Low,Low,53.5,Stable
2023-01-06,Manufacturing,UX Designer,TP.HCM,95,17089.48,2.5,Junior,70,"TypeScript, Java, Power BI, Communication",Medium,Medium,49.1,Growing
2023-01-06,Manufacturing,Cloud Architect,Đồng Nai,91,13682.63,3.67,Fresher,15,"Figma, Go, Machine Learning",Medium,High,48.8,Stable
2023-01-08,Manufacturing,Software Engineer,Bình Dương,111,18615.14,3.26,Junior,30,"Docker, Excel, React, TypeScript, SQL, Figma",High,High,38.0,Declining
2023-01-10,Education,UX Designer,TP.HCM,108,26850.78,11.18,Junior,38,"Python, Excel",Low,Medium,91.7,Stable
2023-01-10,Finance,DevOps Engineer,Cần Thơ,89,12715.23,17.54,Fresher,14,"Power BI, Excel, Go, Communication",Medium,High,33.6,Stable
2023-01-12,Logistics,QA Engineer,Bình Dương,111,31848.66,12.12,Senior,8,"Agile, SQL, Excel",Medium,Low,31.7,Stable
2023-01-13,Education,Data Analyst,Đồng Nai,107,5253.6,7.32,Junior,54,"SQL, Communication, Power BI, Spark, JavaScript, Kubernetes",Medium,Medium,72.0,Declining
2023-01-13,Logistics,Frontend Developer,Hải Phòng,86,7654.43,16.19,Junior,50,"Python, TypeScript",Medium,Medium,68.4,Declining
2023-01-16,Education,Data Analyst,Hải Phòng,100,13017.46,8.41,Junior,17,"Kubernetes, TensorFlow, Go, Power BI, React, Machine Learning",Low,Low,62.0,Declining
2023-01-17,Education,Cloud Architect,Hà Nội,87,39850.59,13.59,Senior,74,"Excel, React",High,Medium,63.4,Growing
2023-01-17,Retail,QA Engineer,Bình Dương,106,14647.84,12.64,Junior,10,"Java, SQL, Python, JavaScript, Machine Learning, Go",Medium,Low,79.7,Growing
2023-01-18,Healthcare,Backend Developer,Hải Phòng,98,29569.29,12.03,Senior,55,"TypeScript, Docker, TensorFlow, Figma, AWS",Low,Medium,89.5,Growing
2023-01-25,Retail,QA Engineer,TP.HCM,93,14338.29,6.97,Fresher,94,"Go, Kubernetes, Machine Learning, JavaScript, Python",Medium,Medium,54.1,Stable
2023-01-25,Manufacturing,Cloud Architect,TP.HCM,84,5707.02,8.57,Fresher,64,"Kubernetes, SQL, TensorFlow, Figma, Spark, Python",Medium,Low,93.7,Stable
2023-01-28,Retail,Frontend Developer,Hải Phòng,89,11430.34,12.56,Junior,77,"JavaScript, Docker, Java, AWS, SQL",High,High,77.3,Declining
2023-01-28,Finance,Frontend Developer,Hải Phòng,108,10207.89,4.25,Fresher,5,"Kubernetes, Docker, SQL, Java",High,Low,70.3,Growing
2023-01-29,Logistics,Data Scientist,Đồng Nai,96,26711.73,5.29,Senior,53,"Communication, React, Excel",Low,Low,56.2,Declining
2023-01-29,Retail,Frontend Developer,Hà Nội,94,9369.29,17.25,Fresher,72,"Kubernetes, Go, Communication, AWS, Python, Excel",High,Low,44.5,Stable
2023-01-31,Technology,Product Manager,Đồng Nai,106,5351.01,15.47,Fresher,73,"TypeScript, Spark, AWS",Medium,High,74.6,Stable
2023-02-02,Healthcare,UX Designer,TP.HCM,95,6924.44,4.57,Fresher,42,"Agile, Kubernetes",Low,High,81.3,Declining
2023-02-03,Retail,Data Analyst,Hải Phòng,104,4318.4,12.98,Fresher,0,"SQL, JavaScript, Spark, Docker, Java, Excel",Medium,High,25.2,Stable
2023-02-04,Technology,QA Engineer,Bình Dương,100,29365.92,5.1,Senior,45,"SQL, Agile, AWS, Spark, Python",Low,Low,84.4,Declining
2023-02-05,Logistics,ML Engineer,Đà Nẵng,105,33533.5,6.88,Senior,81,"Communication, Kubernetes, Python",High,High,35.9,Growing
2023-02-05,Manufacturing,Software Engineer,Hải Phòng,100,18779.74,7.71,Junior,90,"Power BI, Figma, TensorFlow, Excel, Kubernetes",Low,High,46.5,Growing
2023-02-08,Retail,Data Scientist,Bình Dương,106,29385.4,8.76,Senior,48,"TensorFlow, Figma, AWS, Go, SQL",Medium,Low,46.0,Growing
2023-02-10,Logistics,UX Designer,Bình Dương,95,5059.96,10.12,Fresher,43,"Go, Docker, SQL",High,High,38.2,Growing
2023-02-10,Manufacturing,Data Analyst,Đà Nẵng,97,30307.17,7.88,Senior,38,"React, Docker, Figma, TensorFlow",High,Medium,25.1,Declining
2023-02-11,Manufacturing,Data Analyst,Hà Nội,100,28273.21,13.72,Senior,65,"Spark, Communication, Excel, Go",Low,Medium,60.7,Growing
2023-02-12,Finance,DevOps Engineer,Hà Nội,100,4325.6,8.34,Fresher,58,"AWS, Python",Low,Medium,66.7,Growing
2023-02-13,Finance,Data Analyst,Cần Thơ,100,29419.41,10.5,Senior,64,"React, Spark, Power BI, Java, Machine Learning",Medium,Medium,64.6,Declining
2023-02-15,Technology,Business Analyst,Hải Phòng,85,9534.37,5.93,Fresher,24,"Spark, Communication, SQL, AWS",High,Medium,49.2,Declining
2023-02-15,Manufacturing,ML Engineer,Đồng Nai,93,27686.05,15.95,Senior,88,"Spark, JavaScript, Kubernetes, Power BI, TensorFlow",High,High,36.4,Declining
2023-02-15,Retail,Data Analyst,TP.HCM,96,13077.97,6.74,Fresher,17,"Go, TypeScript, Python, React, AWS",Low,Medium,37.5,Stable
2023-02-16,Technology,Backend Developer,Đà Nẵng,103,34074.33,5.29,Senior,88,"JavaScript, Power BI, Java",Medium,Low,29.1,Stable
2023-02-20,Retail,ML Engineer,Bình Dương,108,8468.79,8.68,Fresher,98,"Machine Learning, Communication, Kubernetes, Excel",Low,Low,85.9,Growing
2023-02-21,Education,ML Engineer,Đồng Nai,97,30103.93,12.16,Senior,30,"Power BI, Agile, Python, JavaScript, React",Low,Medium,23.4,Declining
2023-02-23,Finance,DevOps Engineer,Hà Nội,94,30421.63,8.75,Senior,90,"Excel, Machine Learning",High,Low,50.8,Stable
2023-02-23,Healthcare,Product Manager,Đồng Nai,92,13005.79,11.49,Junior,82,"Kubernetes, TensorFlow, Agile, Figma, AWS",Medium,Low,63.5,Declining
2023-02-24,Technology,UX Designer,Hải Phòng,101,30580.37,9.33,Senior,25,"Machine Learning, TensorFlow, AWS",Medium,Low,56.4,Declining
2023-02-27,Healthcare,QA Engineer,TP.HCM,106,13532.59,6.38,Fresher,8,"Python, AWS, Agile",Medium,Low,94.8,Declining
2023-03-01,Education,Frontend Developer,Hà Nội,90,31689.95,6.93,Senior,81,"TensorFlow, Excel",High,Medium,72.9,Declining
2023-03-02,Retail,Data Analyst,Đà Nẵng,92,16002.59,7.93,Junior,54,"Java, Kubernetes, React, Go",Medium,Low,56.3,Growing
2023-03-03,Logistics,Data Analyst,Đồng Nai,108,11121.67,12.32,Junior,98,"Python, TensorFlow, JavaScript",Medium,High,49.6,Growing
2023-03-03,Retail,ML Engineer,TP.HCM,93,14364.62,16.53,Junior,60,"Figma, Agile, Python, React",Low,Low,58.0,Growing
2023-03-05,Healthcare,Data Scientist,TP.HCM,100,12821.08,8.21,Junior,37,"Docker, Spark, TypeScript, JavaScript, AWS, Java",Medium,Low,80.3,Declining
2023-03-06,Healthcare,Frontend Developer,Hải Phòng,92,28618.26,6.87,Senior,35,"Docker, Figma",Medium,Medium,59.4,Growing
2023-03-11,Healthcare,Backend Developer,Bình Dương,91,15239.63,14.1,Junior,96,"Kubernetes, TensorFlow, Java, TypeScript",Low,High,54.4,Growing
2023-03-11,Retail,UX Designer,Cần Thơ,115,27013.01,17.2,Senior,38,"TensorFlow, Power BI, Machine Learning",Low,Medium,74.4,Declining
2023-03-13,Education,Product Manager,Bình Dương,106,4348.8,10.74,Fresher,76,"Agile, Kubernetes, Communication, Docker, Figma, Machine Learning",High,High,92.5,Declining
2023-03-16,Logistics,DevOps Engineer,Cần Thơ,113,4351.2,13.08,Fresher,34,"Communication, Go, React, Spark",Medium,Medium,82.9,Declining
2023-03-22,Healthcare,Frontend Developer,Hà Nội,110,19175.65,7.74,Junior,92,"Excel, Docker, Machine Learning, Figma",High,Medium,28.7,Declining
2023-03-22,Finance,Backend Developer,Đà Nẵng,97,4356.0,3.41,Fresher,61,"Kubernetes, Java",Low,High,46.3,Declining
2023-03-22,Healthcare,Cloud Architect,Hải Phòng,98,4356.0,2.23,Fresher,83,"Spark, Power BI, Agile, AWS",High,High,28.7,Stable
2023-03-23,Healthcare,DevOps Engineer,Hải Phòng,112,11424.63,15.49,Fresher,58,"TensorFlow, Kubernetes, React",Medium,High,56.4,Growing
2023-03-27,Finance,Backend Developer,Đồng Nai,92,14187.6,12.18,Junior,83,"React, Communication, Go, Excel, Kubernetes, Machine Learning",Medium,Medium,73.0,Growing
2023-03-28,Finance,Product Manager,Hà Nội,85,16334.98,15.52,Junior,32,"Machine Learning, SQL, TensorFlow, TypeScript, JavaScript",High,High,21.7,Declining
2023-04-03,Manufacturing,Cloud Architect,Đà Nẵng,120,33136.94,11.72,Senior,9,"Machine Learning, JavaScript, AWS, Communication, Java, SQL",Low,Medium,58.5,Declining
2023-04-03,Technology,Backend Developer,Hải Phòng,100,28755.86,9.82,Senior,36,"React, Docker, Go, AWS, Power BI",High,High,50.1,Stable
2023-04-05,Manufacturing,Product Manager,TP.HCM,105,14994.97,4.15,Junior,83,"Spark, AWS, React",Medium,High,91.8,Declining
2023-04-06,Manufacturing,Backend Developer,Cần Thơ,109,13287.34,13.45,Fresher,0,"AWS, Java, SQL",High,Low,88.2,Declining
2023-04-06,Finance,Data Scientist,Đồng Nai,94,15581.33,6.32,Fresher,11,"Machine Learning, TypeScript, AWS, TensorFlow, Kubernetes",High,High,24.3,Stable
2023-04-09,Education,Backend Developer,Hà Nội,82,17651.17,17.31,Junior,92,"Communication, Python",High,Low,57.5,Stable
2023-04-10,Finance,Product Manager,Đà Nẵng,105,18671.3,8.91,Junior,39,"SQL, JavaScript, React, Spark",High,Low,29.6,Declining
2023-04-11,Finance,QA Engineer,Bình Dương,90,4372.0,10.32,Fresher,86,"TensorFlow, Kubernetes, Machine Learning, Go",Low,Medium,77.9,Growing
2023-04-11,Education,Data Scientist,Hải Phòng,130,17646.17,12.76,Junior,0,"Agile, Kubernetes",Low,High,53.3,Stable
2023-04-12,Finance,DevOps Engineer,Bình Dương,84,15233.97,3.88,Junior,30,"TensorFlow, TypeScript, Figma, Python, Docker, Kubernetes",Medium,High,68.7,Stable
2023-04-13,Manufacturing,Software Engineer,Hải Phòng,115,13275.53,17.92,Junior,59,"Python, TensorFlow, Java, Figma",Low,High,33.0,Growing
2023-04-13,Technology,Data Scientist,TP.HCM,109,26070.38,5.47,Senior,37,"Communication, TypeScript, Agile, Docker, Spark, Excel",Low,High,27.2,Declining
2023-04-13,Retail,Cloud Architect,Bình Dương,105,22442.19,17.69,Senior,72,"Excel, Communication, Kubernetes, TypeScript, Java",Low,Low,50.6,Stable
2023-04-14,Technology,Data Analyst,Đồng Nai,109,31039.52,11.22,Senior,63,"Spark, Python, TypeScript, Kubernetes, SQL, React",Medium,Low,65.5,Declining
2023-04-16,Manufacturing,Data Analyst,Cần Thơ,102,27155.18,5.19,Senior,10,"Communication, Kubernetes, AWS, Excel, JavaScript, Python",High,Low,58.6,Stable
2023-04-18,Healthcare,Backend Developer,Đà Nẵng,109,18701.29,8.86,Junior,78,"Excel, React",Medium,High,22.2,Stable
2023-04-21,Retail,QA Engineer,Hà Nội,103,33156.96,14.87,Senior,80,"TensorFlow, Go",High,Low,78.0,Stable
2023-04-23,Technology,Cloud Architect,Cần Thơ,106,14970.25,3.64,Junior,97,"AWS, Kubernetes, Go, Spark",Low,High,90.3,Growing
2023-04-25,Technology,Product Manager,Đồng Nai,124,7850.78,5.66,Fresher,28,"Spark, Kubernetes, SQL, TensorFlow, AWS",Low,Medium,70.4,Declining
2023-04-26,Education,QA Engineer,Đà Nẵng,99,4384.0,6.07,Fresher,35,"JavaScript, Kubernetes, SQL, React, TypeScript, Figma",Low,Low,71.1,Stable
2023-04-30,Logistics,Software Engineer,TP.HCM,127,6543.31,8.17,Fresher,53,"React, Excel, Go, TensorFlow, TypeScript",Medium,Medium,45.5,Declining
2023-05-02,Manufacturing,Data Analyst,Cần Thơ,102,9533.19,17.42,Fresher,53,"AWS, TensorFlow, Power BI, Spark, Machine Learning, SQL",High,High,84.0,Growing
2023-05-03,Manufacturing,Product Manager,Hà Nội,92,36264.12,17.01,Senior,57,"Go, SQL",High,High,33.6,Growing
2023-05-04,Education,Software Engineer,Hà Nội,108,13246.38,11.28,Junior,68,"Kubernetes, Python, Go",High,Low,62.1,Growing
2023-05-06,Healthcare,Data Scientist,Đà Nẵng,107,8420.39,12.14,Fresher,1,"AWS, Machine Learning, Power BI",Low,High,60.5,Declining
2023-05-06,Manufacturing,Backend Developer,Đồng Nai,108,29356.81,6.69,Senior,52,"SQL, React, Go, Power BI, JavaScript, TypeScript",Medium,High,87.2,Declining
2023-05-12,Retail,Frontend Developer,Hải Phòng,104,4396.8,11.37,Fresher,37,"Power BI, AWS, Docker, Java, Spark, Figma",High,Medium,66.9,Stable
2023-05-14,Technology,UX Designer,Bình Dương,104,7228.23,7.36,Junior,24,"Excel, SQL, Machine Learning, Spark",High,High,33.0,Growing
2023-05-15,Healthcare,Data Scientist,Đồng Nai,104,4399.2,4.77,Fresher,33,"Java, Spark, Python, Excel",Low,Low,52.5,Growing
2023-05-16,Finance,Software Engineer,Hà Nội,109,24829.95,13.06,Senior,81,"Java, JavaScript, Python, Docker, TensorFlow",Low,High,49.0,Stable
2023-05-19,Logistics,Data Analyst,Cần Thơ,100,31414.61,7.76,Senior,81,"Kubernetes, Figma",Medium,High,40.3,Growing
2023-05-20,Education,Data Scientist,Hải Phòng,100,17094.64,10.43,Junior,48,"Power BI, TypeScript",Low,Medium,52.0,Growing
2023-05-26,Retail,UX Designer,Hải Phòng,111,8653.9,3.36,Fresher,90,"Figma, Power BI, Excel, Machine Learning",Medium,High,94.0,Growing
2023-05-27,Healthcare,QA Engineer,Đà Nẵng,106,38867.33,3.31,Senior,30,"React, Figma, TensorFlow, JavaScript",Medium,High,24.5,Stable
2023-05-27,Manufacturing,Backend Developer,Hải Phòng,102,6393.41,12.3,Fresher,15,"Java, Agile, AWS, Communication",Medium,High,50.7,Stable
2023-05-29,Finance,Software Engineer,Bình Dương,98,8669.49,16.68,Fresher,32,"Python, Java, TypeScript, SQL, Docker",Medium,High,41.8,Growing
2023-05-30,Manufacturing,ML Engineer,Đồng Nai,109,5836.36,3.07,Fresher,73,"React, Machine Learning, Agile, SQL, Power BI, Excel",Low,Low,58.9,Growing
2023-05-30,Logistics,Business Analyst,Cần Thơ,107,6690.38,8.99,Fresher,91,"Docker, TensorFlow, Power BI, TypeScript",Low,Low,64.5,Growing
2023-06-07,Healthcare,Data Scientist,Đà Nẵng,93,33128.79,6.62,Senior,93,"TypeScript, Machine Learning, React",Medium,Low,63.6,Growing
2023-06-12,Technology,Data Analyst,TP.HCM,114,14567.88,9.59,Junior,92,"Go, Figma, AWS, Kubernetes, Spark",Medium,Low,62.1,Growing
2023-06-14,Education,Data Analyst,TP.HCM,107,15342.54,2.41,Junior,28,"Go, Python",High,High,28.1,Growing
2023-06-16,Education,Product Manager,Hải Phòng,108,25678.59,9.94,Junior,65,"Go, Spark, Docker",Medium,High,64.8,Declining
